iter	MAE	RMSE
519	10.38369207	13.86378588
520	10.38332015	13.86319613
521	10.38315678	13.86293212
522	10.38136225	13.86088869
523	10.38118028	13.86071007
524	10.38080774	13.86016613
525	10.3800293	13.85945718
526	10.37968373	13.8588735
527	10.37858944	13.8575138
528	10.37781334	13.85640065
529	10.37729555	13.85594414
530	10.37660292	13.85539935
531	10.37654099	13.85535159
532	10.37562627	13.85425896
533	10.37444831	13.853195
534	10.37413771	13.85288595
535	10.37394419	13.85263785
536	10.3735701	13.85216324
537	10.37304157	13.85151646
538	10.37273233	13.8511165
539	10.37220384	13.85042574
540	10.37181909	13.85015686
541	10.37132268	13.84975446
542	10.3710862	13.84951687
543	10.37064592	13.84905042
544	10.37006693	13.84825936
545	10.36965313	13.84779569
546	10.369174	13.84722938
547	10.36831193	13.84573807
548	10.36821516	13.84563416
549	10.36795689	13.84500223
550	10.36755203	13.84436612
551	10.3667178	13.84344913
552	10.36647267	13.84310055
553	10.36607197	13.84256834
554	10.3657492	13.8421089
555	10.36492805	13.84104847
556	10.3639171	13.84006435
557	10.36345804	13.83954305
558	10.36320521	13.83927719
559	10.3627617	13.83853972
560	10.36103521	13.83648363
561	10.35987734	13.83536094
562	10.35925239	13.83458863
563	10.35863405	13.83363485
564	10.35826426	13.83323854
565	10.35784336	13.83295217
566	10.35770847	13.83283579
567	10.35720096	13.83227379
568	10.35704513	13.83197224
569	10.35693279	13.83187541
570	10.35666946	13.83157809
571	10.35642632	13.83122624
572	10.35598418	13.83070298
573	10.35583229	13.83043688
574	10.35548457	13.82999089
575	10.35482875	13.82884784
576	10.3544041	13.82820099
577	10.35356937	13.82694775
578	10.35329935	13.82655959
579	10.35202926	13.82534648
580	10.35164323	13.82487382
581	10.35140555	13.82463193
582	10.35077208	13.82397329
583	10.35040758	13.82353266
584	10.34936879	13.82235256
585	10.34908343	13.82198857
586	10.34832073	13.8207958
587	10.34794155	13.82039518
588	10.34766114	13.82015403
589	10.34739039	13.81968882
590	10.34595711	13.81822633
591	10.34535929	13.81776024
592	10.34503129	13.81736747
593	10.34472606	13.81701835
594	10.34457917	13.8167768
595	10.34422087	13.81627545
596	10.34393927	13.81592601
597	10.34380149	13.81578204
598	10.3436993	13.81547865
599	10.34329623	13.81517376
600	10.34318829	13.81500756
601	10.34290489	13.81460754
602	10.34223257	13.8136645
603	10.34180671	13.81323648
604	10.34157547	13.81300019
605	10.34076	13.81192326
606	10.34002054	13.81101584
607	10.33967453	13.81063237
608	10.33940277	13.8103539
609	10.33906558	13.81003606
610	10.33887882	13.80980297
611	10.33861004	13.80947964
612	10.33838929	13.80925614
613	10.33790372	13.80895135
614	10.33739307	13.80821672
615	10.33732359	13.80811593
616	10.33660228	13.8071143
617	10.33625128	13.80672423
618	10.33604344	13.80646943
619	10.33573139	13.80604714
620	10.33552693	13.80575423
621	10.33514656	13.80540999
622	10.33509488	13.80530739
623	10.33432967	13.80449069
624	10.33417018	13.80429204
625	10.33383638	13.80391301
626	10.33356575	13.80371781
627	10.33279296	13.80297593
628	10.33257394	13.80273334
629	10.33158344	13.80174273
630	10.33140312	13.80150339
631	10.3312518	13.80130629
632	10.33004385	13.8000612
633	10.32987307	13.79988592
634	10.32970244	13.79960037
635	10.32921264	13.7988909
636	10.32880841	13.79840568
637	10.32843908	13.79783443
638	10.32822505	13.79760124
639	10.32790752	13.79720153
640	10.32782423	13.79703996
641	10.32741486	13.79671765
642	10.32707561	13.79630437
643	10.32662281	13.79567719
644	10.32614527	13.79516319
645	10.32601455	13.79504696
646	10.32532845	13.79442526
647	10.32525935	13.79415611
648	10.32499397	13.79363882
649	10.32489279	13.79349433
650	10.32335833	13.79189207
651	10.32268999	13.79101004
652	10.32237825	13.79049463
653	10.32176683	13.78975856
654	10.31974771	13.78735385
655	10.3189085	13.78649198
656	10.31798315	13.78546309
657	10.31759306	13.78501098
658	10.3169748	13.78416831
659	10.31512607	13.78136095
660	10.31464933	13.78058356
661	10.31429543	13.78023443
662	10.31388791	13.77978567
663	10.31249862	13.77808
664	10.31219872	13.77767135
665	10.31197033	13.77740858
666	10.3116695	13.77701523
667	10.31146168	13.77674292
668	10.31127446	13.77637751
669	10.30937893	13.77450224
670	10.30924004	13.77438843
671	10.30872963	13.77384169
672	10.30806954	13.77299859
673	10.30735387	13.77218463
674	10.30664274	13.77139793
675	10.3061248	13.77094546
676	10.30599215	13.77084704
677	10.30575825	13.77048883
678	10.30537251	13.77018123
679	10.30522577	13.76993996
680	10.30518159	13.76984971
681	10.30507139	13.76966328
682	10.30473781	13.76929596
683	10.30472086	13.76925658
684	10.30434445	13.768726
685	10.30416188	13.76851036
686	10.30143656	13.76598006
687	10.30119843	13.76569739
688	10.30048421	13.76470402
689	10.30013444	13.76444267
690	10.2999691	13.76430991
691	10.29962406	13.76388126
692	10.29909724	13.76325707
693	10.29874262	13.76283854
694	10.29862964	13.76268159
695	10.29822452	13.7622677
696	10.29765556	13.761585
697	10.29645977	13.76020722
698	10.296032	13.75975456
699	10.29576203	13.75938954
700	10.29557447	13.75920162
701	10.29529109	13.75881129
702	10.29461149	13.75797497
703	10.29438191	13.75761003
704	10.29390633	13.75725435
705	10.29338401	13.7566899
706	10.29294839	13.75626035
707	10.29267073	13.75574025
708	10.29244962	13.75543268
709	10.29220671	13.75520963
710	10.291666	13.75468154
711	10.29069771	13.75380224
712	10.29055262	13.7536502
713	10.28980173	13.75271883
714	10.28945288	13.75233834
715	10.28803825	13.7508232
716	10.28734433	13.74994787
717	10.28603236	13.74857385
718	10.28558381	13.74811969
719	10.2854508	13.74790435
720	10.28467873	13.74705009
721	10.28450244	13.74684602
722	10.28420913	13.74622288
723	10.28412936	13.74607831
724	10.28372765	13.74561626
725	10.28309624	13.74468781
726	10.28260201	13.74415592
727	10.28234094	13.74378572
728	10.28214752	13.74357713
729	10.28178969	13.7431428
730	10.28167235	13.74293469
731	10.28147193	13.7426177
732	10.28081418	13.74172416
733	10.28038228	13.74129437
734	10.27975195	13.74061607
735	10.27962111	13.74041445
736	10.27798769	13.73852972
737	10.27776821	13.73816366
738	10.27751726	13.73786148
739	10.27647624	13.73670576
740	10.27610682	13.73627182
741	10.27582823	13.73604767
742	10.27494967	13.73500908
743	10.27469247	13.73472304
744	10.27449064	13.73446732
745	10.27394594	13.73387394
746	10.27380908	13.73365638
747	10.27336818	13.73313196
748	10.27324881	13.73286062
749	10.27280718	13.73224822
750	10.27250898	13.73188107
751	10.27215878	13.73127151
752	10.27207827	13.7310044
753	10.27192684	13.73067276
754	10.27170294	13.73036698
755	10.27144907	13.73001808
756	10.27094985	13.7294271
757	10.27069047	13.72906672
758	10.26987412	13.72822499
759	10.26899114	13.72719262
760	10.26875799	13.72687284
761	10.26859281	13.72672642
762	10.26815013	13.72599163
763	10.26731241	13.72468472
764	10.26649062	13.72370375
765	10.26626654	13.72336866
766	10.26619965	13.72327673
767	10.26576451	13.7226607
768	10.26565386	13.72248258
769	10.26532975	13.72211127
770	10.26481437	13.7214339
771	10.26468106	13.72129235
772	10.26446249	13.72091363
773	10.264201	13.72048296
774	10.26296043	13.71885066
775	10.26257078	13.7184051
776	10.26233995	13.71808387
777	10.26179297	13.71733845
778	10.2614719	13.71692984
779	10.26142455	13.71685804
780	10.26122662	13.71658609
781	10.26005811	13.71552213
782	10.25987933	13.71528565
783	10.25952108	13.71489905
784	10.25923232	13.7145158
785	10.25896246	13.71415532
786	10.25879597	13.71390606
787	10.25871544	13.71375646
788	10.25840955	13.71349378
789	10.25781054	13.7127686
790	10.25771129	13.71268031
791	10.25757547	13.7125341
792	10.25720366	13.71209775
793	10.25652839	13.71115634
794	10.25637344	13.71094623
795	10.25454635	13.70912993
796	10.25441941	13.70882033
797	10.25402166	13.70850226
798	10.25354627	13.70808513
799	10.25339876	13.70782507
800	10.25272903	13.7071935
801	10.25241162	13.7068606
802	10.25204862	13.70634193
803	10.25142874	13.70532398
804	10.25139286	13.70523595
805	10.25038594	13.70412646
806	10.25029181	13.70387116
807	10.25017228	13.70369303
808	10.25000959	13.70335294
809	10.24977817	13.70309346
810	10.24966972	13.70291771
811	10.24784749	13.7007306
812	10.24760049	13.70050174
813	10.24749807	13.70033717
814	10.24727009	13.70012564
815	10.24690094	13.69966812
816	10.24640498	13.69930536
817	10.24624364	13.69913446
818	10.24604901	13.6989377
819	10.24597171	13.69884613
820	10.24579768	13.6987381
821	10.2456001	13.69842827
822	10.24543507	13.69823206
823	10.24502737	13.69774694
824	10.24478237	13.69740377
825	10.24402881	13.69635862
826	10.24375563	13.69605351
827	10.24330893	13.69557603
828	10.24301889	13.69519707
829	10.24288855	13.6950243
830	10.24266038	13.69473454
831	10.24253876	13.69452287
832	10.24226871	13.69426594
833	10.24175105	13.69362464
834	10.24163825	13.69352661
835	10.24140146	13.69317422
836	10.24097796	13.69260667
837	10.24087813	13.6924954
838	10.24062858	13.69217842
839	10.24018791	13.69170623
840	10.23971957	13.69109926
841	10.23926375	13.69066213
842	10.23911444	13.69045753
843	10.23877138	13.69001416
844	10.23851653	13.68966658
845	10.23838151	13.68945938
846	10.23820701	13.68923529
847	10.23799731	13.6887671
848	10.2375702	13.68837729
849	10.23631608	13.68687806
850	10.23601253	13.68659326
851	10.23587953	13.6864408
852	10.23571783	13.68629666
853	10.23553765	13.6860598
854	10.23511673	13.68555318
855	10.23467774	13.68499534
856	10.23443929	13.68476311
857	10.23386084	13.68414257
858	10.23346488	13.68370403
859	10.23336399	13.68344987
860	10.23316807	13.68317158
861	10.23177383	13.68154443
862	10.23164716	13.68138326
863	10.23154701	13.68128492
864	10.2313583	13.68114344
865	10.23126017	13.68096676
866	10.23106233	13.68073458
867	10.2299358	13.67946728
868	10.2285255	13.67778054
869	10.22840505	13.67759263
870	10.22813036	13.67714742
871	10.22789329	13.67693139
872	10.22721158	13.67612347
873	10.22688819	13.67569023
874	10.22636289	13.67480256
875	10.2263558	13.67474328
876	10.226179	13.67458025
877	10.22609666	13.67435067
878	10.22591216	13.67400953
879	10.22556343	13.67348619
880	10.22539637	13.67323144
881	10.2251532	13.67299809
882	10.22488404	13.67263634
883	10.22428775	13.6719624
884	10.22375048	13.67143846
885	10.22340846	13.67099914
886	10.22309292	13.67047483
887	10.22296299	13.6702108
888	10.22266444	13.67004592
889	10.22164066	13.66895387
890	10.22137751	13.66864004
891	10.22097088	13.66814642
892	10.22087724	13.66800289
893	10.22067604	13.66759428
894	10.21968862	13.66630569
895	10.21948715	13.66609864
896	10.21869233	13.66511934
897	10.21838549	13.66468637
898	10.21817158	13.66443075
899	10.21772062	13.66399866
900	10.21755926	13.66379889
901	10.21722932	13.66338717
902	10.21684562	13.66295182
903	10.21680888	13.66281974
904	10.21639727	13.66241124
905	10.21610311	13.66209126
906	10.21587522	13.66174458
907	10.21580718	13.66166482
908	10.21543547	13.66130383
909	10.21525067	13.66111538
910	10.21497365	13.66072793
911	10.21466527	13.66033648
912	10.21459585	13.66025769
913	10.21452672	13.65998131
914	10.2143499	13.65971615
915	10.21311609	13.65852545
916	10.21278839	13.65818781
917	10.21274525	13.65810792
918	10.21250256	13.65777546
919	10.21236656	13.65758334
920	10.21176636	13.65693196
921	10.21161071	13.6566837
922	10.21122415	13.65631762
923	10.21107226	13.65600191
924	10.21087679	13.65571743
925	10.21077132	13.65562696
926	10.21061604	13.65535951
927	10.21017787	13.65494476
928	10.21010635	13.65473028
929	10.20919522	13.653899
930	10.20869088	13.65296724
931	10.20843771	13.65254172
932	10.20835719	13.65237757
933	10.20820991	13.65220584
934	10.20705308	13.6510652
935	10.20659284	13.65053035
936	10.2061478	13.65005834
937	10.20587782	13.64973389
938	10.20529122	13.64916606
939	10.20348494	13.64751349
940	10.20341047	13.64738962
941	10.20316925	13.64695551
942	10.20299939	13.64681333
943	10.20262949	13.64637808
944	10.20228304	13.64593172
945	10.20162731	13.64510857
946	10.20138695	13.64478237
947	10.20113943	13.64439812
948	10.20074769	13.64397582
949	10.20057194	13.64369802
950	10.20017253	13.64327234
951	10.20006588	13.64316196
952	10.19956588	13.64259349
953	10.19950519	13.64238419
954	10.19926622	13.64213007
955	10.19892695	13.64160141
956	10.1986796	13.64137312
957	10.19830124	13.64083923
958	10.19803364	13.64046232
959	10.19798646	13.64028214
960	10.19768117	13.6397563
961	10.19759385	13.63961825
962	10.19738252	13.63943064
963	10.19614873	13.63813098
964	10.19572099	13.63769609
965	10.19557632	13.63746259
966	10.19543181	13.63724676
967	10.19514467	13.63690178
968	10.19508039	13.63681717
969	10.19502869	13.63673975
970	10.19485591	13.63642855
971	10.19461745	13.63614598
972	10.19446347	13.63593398
973	10.19425919	13.63571842
974	10.19401754	13.63546421
975	10.19363336	13.63507155
976	10.19333928	13.63472162
977	10.19313467	13.63447409
978	10.19288437	13.63414813
979	10.19250789	13.63382169
980	10.19214697	13.63349008
981	10.19168906	13.63275355
982	10.19156643	13.63258971
983	10.19002924	13.63116959
984	10.18855971	13.62896625
985	10.18806742	13.62828984
986	10.1878354	13.62791648
987	10.18751333	13.62758768
988	10.18732644	13.62728787
989	10.18714066	13.62702196
990	10.18712755	13.6269413
991	10.18682499	13.62662641
992	10.18664913	13.62626103
993	10.18643213	13.62607456
994	10.18581885	13.62545122
995	10.18501993	13.62454692
996	10.18472317	13.62411875
997	10.18455135	13.62385873
998	10.18435236	13.62363109
